o_body,verdict,o_url
"Sen. Barbara Boxer flipped off supporters of Bernie Sanders off before claiming she 'feared for her life' and exiting the stage at a Nevada convention, and a photo of the event has been censored by social media.",false,3261
"A video shows Oscar, the world's first modular life form.",false,1019
A McDonald's employee was arrested for masturbating into the restaurant's condiments.,false,3916
Item presents information about the 'real' Mitt Romney.,true,3134
Photograph shows workmen who have accidentally trapped their van within a barrier of bollards.,false,21
A photograph shows a kayaker paddling across a humpback whale's huge open mouth.,false,86
An Internet-circulated coupon is good for a free bottle of Bertolli Olive Oil of up to 34 oz.,false,3860
A girl named Laura Buxton released a balloon that ended up in the hands of another girl named Laura Buxton who lived 140 miles away.,true,1134
A federal judge ruling in a defamation suit declared that CNN was 'fake news.,false,3451
"Under the LARK program, Gitmo detainees are being housed with liberals who disagree with the U.S. government's treatment of those prisoners.",false,2709
Photograph shows a young Nancy Pelosi as 'Miss Lube Rack' of 1959.,false,2967
A new study published by Oxford University researchers proved that women with big butts are smarter and healthier.,false,2184
Photographs show the proceeds from drug sales found during a raid of Mexican drug dealers' residence.,true,3140
Big Lots is closing all locations immediately.,false,1557
Seattle Seahawks cornerback Richard Sherman authored an essay criticizing the Black Lives Matter movement.,false,2621
"Wal-Mart employees must pony up to buy flags, flagpoles, and floodlights, or else their stores have to do without American flag displays.",false,3649
Jaden Smith stated he wanted tp have his penis removed on his 18th birthday.,false,1747
An FBI agent investigating Hillary Clinton's use of a private e-mail server killed himself after murdering his wife.,false,1225
Rush Limbaugh accused President Obama and the Democrats of recruiting lesbian farmers to 'attack' conservative rural areas of the U.S.,true,1740
"A truck carrying a shipment of Samsung smartphones exploded, killing three people.",false,2574
"A Charley's Grilled Subs outlet in Stockton, California, refused service to two U.S. Marines.",false,1068
President Bush misspoke at a right-to-life rally and repeatedly said 'feces' instead of 'fetus.,false,2113
A U.S. serviceman wrote a poem describing a soldier's lonely night before Christmas.,true,1945
"Photographs show Rupert, a deer delivered by Caesarean section.",true,3834
"By default, all U.S. federal income tax refunds paid in 2010 will be issued in the form of U.S. savings bonds.",false,335
Pop star Justin Bieber has admitted on Twitter to being bisexual.,false,2060
Halal meat sold in the U.S. is commonly produced in conditions of filth and uncleanliness.,false,3338
A photograph shows the remarkably clear Flathead Lake in Montana.,true,1245
Richard Gere was taken to a hospital emergency room to have a gerbil removed from his rectum.,false,2029
A child successfully smuggled a penguin out of an amusement park by concealing the creature in his backpack.,false,2144
A lucky bargain hunter became a millionaire after finding an original print of the Declaration of Independence in the frame of an old painting.,true,2810
Photographs show a black white-tailed deer fawn.,true,3605
"By participating in a Facebook 'secret sister' gift exchange, you'll receive 36 gifts, books, or bottles of wine in exchange for one $10-15 contribution.",false,498
A convicted pedophile rapist was caught using a clown costume to hide in a child's room.,false,150
Photograph shows a Minnesota billboard bearing a picture of smiling President George W.,true,1210
An Indiana Congressman is introducing legislation to change the name of Interstate 69.,false,1128
"The morning after an all-night drinking binge, a man discovers the body of a little girl embedded in his car's grille.",false,3485
"A forthcoming Jamie Oliver cookery book, Naked Chef 2, is circulating on the Internet as a Microsoft Word document.",false,1891
"Supporters of Bernie Sanders shouted 'English only' at civil rights activist Dolores Huerta during one Nevada caucus event, ostensibly objecting to a translation of remarks into Spanish.",false,1370
Account describes the horrific results of a 'Russian Sleep Experiment' from the late 1940s.,false,3293
Minutes of emergency response agencies' meeting reveal that on 26 November 2004 four Long Island shopping malls will be hit in a terrorist attack using chemical weapons.,false,2993
The 1990s movie 'Shazaam' starred comedian Sinbad as a genie.,false,1845
A man who has had an embryo implanted in his abdomen is engaged in the world's first human male pregnancy.,false,3015
A couple seeking to conceive via IVF discovered through DNA testing that they were fraternal twins.,false,3829
Photograph shows a library facade lined with giant-sized representations of books.,true,14
The Obama administration has 'filed federal charges against George Zimmerman.,false,2025
All congressional staffers and family members are exempt from repaying their student loans.,false,677
The name of the San Diego Wild Animal Park's monorail was taken from a crude acronym.,true,689
A photograph shows a pilot taking a selfie out of a plane window.,false,1100
E-petitions urge Americans to buy/not buy Citgo brand gasoline.,true,1922
"Police in Richmond, Virginia killed a young child during a shootout with two suspects.",false,1146
CVS pharmacy had an issue with an employee wearing ties bearing religious symbolism at one of their Virginia outlets.,true,944
"30,000 scientists have signed a petition arguing that there is no convincing scientific evidence for anthropogenic climate change.",false,938
X-ray image documents a case of a penile fracture.,false,1040
A video investigation showed that Planned Parenthood lies about providing prenatal care.,false,1455
"Prayers are requested for Katie Fitch, a three-year-old South Carolina girl with a hepatoblastoma.",true,3109
The Florida Powerball winner is a 32-year-old military widow named Candice Withers.,false,2535
Pepsi is test marketing a Doritos-flavored version of Mountain Dew.,true,2690
A video shows the 'moment the explosion' of a terrorist attack occurred in the Brussels airport on 22 March 2016. .,false,369
Photograph shows a U.S. flag bearing an image of Barack Obama flying over a Florida county's Democratic headquarters,true,2166
Access to Michelle Obama's senior thesis was restricted until after the 2008 presidential election.,true,135
Photograph shows a 'thank you' sign to Jews from the Chinese Restaurant Association of the United States.,false,3857
An Islamic bank is the majority owner of the Caribou Coffee chain.,true,3894
"During the RNC, Donald Trump sent a tweet about his running mate describing him as 'boring Mike Pence.",false,1315
DKNY used a New York street photographer's pictures without permission.,true,1002
